Date,Majestic_PM10,Majestic_NO,Majestic_NO2,Majestic_CO,Peenya_PM25,Peenya_NO,Peenya_NO2,Peenya_CO,temp_mean,wind_speed,Year,Annual_Vehicle_Total,Vehicle_Total_Scaled,T,BS4_P,BS4_TP,Metro_P,Metro_TP
2018-12-26,119.74,30.31,42.02,1.36,39.73,6.91,30.15,0.75,23.86,1.63,2018,7395314.0,-0.5768892883543146,1090,1,1090,1,1090
2018-12-27,117.58,12.05,29.07,1.33,45.63,5.87,26.14,0.68,23.88,1.82,2018,7395314.0,-0.5768892883543146,1091,1,1091,1,1091
2018-12-28,124.93,27.72,41.26,1.39,54.63,6.84,28.85,0.83,22.97,1.54,2018,7395314.0,-0.5768892883543146,1092,1,1092,1,1092
2018-12-29,121.45,32.17,40.41,1.37,54.19,6.76,27.64,0.74,22.65,2.68,2018,7395314.0,-0.5768892883543146,1093,1,1093,1,1093
2018-12-30,97.49,9.26,19.95,1.25,49.85,6.29,26.59,0.65,20.91,2.86,2018,7395314.0,-0.5768892883543146,1094,1,1094,1,1094
2018-12-31,142.35,45.22,52.2,1.44,52.03,7.13,34.3,0.77,20.9,2.68,2018,7395314.0,-0.5768892883543146,1095,1,1095,1,1095
2019-01-01,124.06,31.75,43.34,1.4,62.22,7.28,38.6,0.75,19.39,2.5,2019,7973786.0,1.7322483836611706,1096,1,1096,1,1096
2019-01-02,111.28,28.58,41.71,2.07,39.8,4.28,22.42,0.93,19.22,2.89,2019,7973786.0,1.7322483836611706,1097,1,1097,1,1097
2019-01-03,108.99,33.59,42.89,2.06,72.07,3.62,26.26,0.39,19.63,2.76,2019,7973786.0,1.7322483836611706,1098,1,1098,1,1098
2019-01-04,112.2,34.27,44.22,1.77,74.6,4.41,23.8,0.82,19.57,3.11,2019,7973786.0,1.7322483836611706,1099,1,1099,1,1099
2019-01-05,111.99,28.4,45.76,1.44,23.04,3.57,15.71,0.76,19.89,2.38,2019,7973786.0,1.7322483836611706,1100,1,1100,1,1100
2019-01-06,118.48,21.68,42.78,1.36,45.95,3.53,19.92,1.28,20.9,2.15,2019,7973786.0,1.7322483836611706,1101,1,1101,1,1101
2019-01-07,129.67,32.84,53.52,1.45,31.08,2.83,27.74,0.93,21.08,2.47,2019,7973786.0,1.7322483836611706,1102,1,1102,1,1102
2019-01-08,110.79,23.24,42.83,1.42,21.33,2.66,26.11,0.59,21.1,2.25,2019,7973786.0,1.7322483836611706,1103,1,1103,1,1103
2019-01-09,137.59,26.04,48.26,1.44,30.26,2.83,27.69,1.13,21.1,2.31,2019,7973786.0,1.7322483836611706,1104,1,1104,1,1104
2019-01-10,137.72,30.96,57.21,1.52,21.6,3.14,34.09,1.03,21.26,2.35,2019,7973786.0,1.7322483836611706,1105,1,1105,1,1105
2019-01-11,158.27,51.5,72.17,1.55,20.77,2.72,26.21,1.02,21.44,1.87,2019,7973786.0,1.7322483836611706,1106,1,1106,1,1106
2019-01-12,141.63,27.5,50.86,1.38,18.97,2.81,24.47,1.13,21.56,2.39,2019,7973786.0,1.7322483836611706,1107,1,1107,1,1107
2019-01-13,122.74,26.3,46.69,1.39,52.75,6.95,73.06,0.84,21.27,2.03,2019,7973786.0,1.7322483836611706,1108,1,1108,1,1108
2019-01-14,128.92,27.06,45.69,1.4,62.27,7.69,75.66,0.88,20.96,2.26,2019,7973786.0,1.7322483836611706,1109,1,1109,1,1109
2019-01-15,107.49,38.81,52.3,1.4,52.44,6.77,71.58,0.63,20.81,2.76,2019,7973786.0,1.7322483836611706,1110,1,1110,1,1110
2019-01-16,158.24,37.2,63.37,1.54,66.23,7.37,76.56,0.88,21.07,2.61,2019,7973786.0,1.7322483836611706,1111,1,1111,1,1111
2019-01-17,136.79,29.73,47.14,1.43,58.48,9.02,60.85,0.7,21.62,2.73,2019,7973786.0,1.7322483836611706,1112,1,1112,1,1112
2019-01-18,129.95,31.57,50.67,1.44,50.45,4.32,25.81,1.03,21.4,2.86,2019,7973786.0,1.7322483836611706,1113,1,1113,1,1113
2019-01-19,110.75,6.81,22.72,1.28,44.97,4.85,26.88,0.76,21.18,2.8,2019,7973786.0,1.7322483836611706,1114,1,1114,1,1114
2019-01-20,134.29000000000002,21.865000000000002,40.92,1.3599999999999999,28.97,3.96,21.92,0.74,20.87,2.67,2019,7973786.0,1.7322483836611706,1115,1,1115,1,1115
2019-01-21,157.83,36.92,59.12,1.44,37.07,4.23,26.7,0.93,21.09,2.5,2019,7973786.0,1.7322483836611706,1116,1,1116,1,1116
2019-01-22,119.41,12.29,30.93,1.32,50.4,5.25,26.91,1.1,21.51,1.38,2019,7973786.0,1.7322483836611706,1117,1,1117,1,1117
2019-01-23,194.52,42.39,73.34,1.59,43.08,4.72,25.98,1.05,22.62,1.6,2019,7973786.0,1.7322483836611706,1118,1,1118,1,1118
2019-01-24,137.63,19.03,41.83,1.44,34.95,4.36,22.15,0.86,23.27,2.15,2019,7973786.0,1.7322483836611706,1119,1,1119,1,1119
2019-01-25,127.15,28.36,48.4,1.5,26.33,4.2,20.17,0.94,24.02,2.91,2019,7973786.0,1.7322483836611706,1120,1,1120,1,1120
2019-01-26,127.24,22.64,38.9,1.36,31.83,4.16,19.44,0.93,24.74,2.52,2019,7973786.0,1.7322483836611706,1121,1,1121,1,1121
2019-01-27,110.39,20.94,36.25,1.34,27.62,4.11,17.29,0.86,23.85,2.56,2019,7973786.0,1.7322483836611706,1122,1,1122,1,1122
2019-01-28,104.68,13.64,28.32,0.62,26.2,4.13,16.81,0.79,23.08,2.34,2019,7973786.0,1.7322483836611706,1123,1,1123,1,1123
2019-01-29,51.54,17.57,28.03,1.28,23.4,4.24,18.24,0.81,21.44,2.75,2019,7973786.0,1.7322483836611706,1124,1,1124,1,1124
2019-01-30,122.41499999999999,21.155,38.105000000000004,1.3599999999999999,31.67,4.2,17.95,0.8,21.44,2.61,2019,7973786.0,1.7322483836611706,1125,1,1125,1,1125
2019-01-31,193.29,24.74,48.18,1.44,29.17,4.09,20.7,1.03,20.89,2.73,2019,7973786.0,1.7322483836611706,1126,1,1126,1,1126
2019-02-01,128.58,6.11,15.4,1.24,53.86,8.95,52.72,0.73,21.46,2.29,2019,7973786.0,1.7322483836611706,1127,1,1127,1,1127
2019-02-02,224.04,34.41,57.12,1.5,36.06,3.96,21.55,0.87,22.51,2.35,2019,7973786.0,1.7322483836611706,1128,1,1128,1,1128
2019-02-03,148.55,14.81,30.21,1.3,50.58,3.36,19.27,0.38,23.25,2.34,2019,7973786.0,1.7322483836611706,1129,1,1129,1,1129
2019-02-04,179.80333333333334,19.486666666666668,39.25333333333334,1.3666666666666667,71.36,3.76,22.55,0.86,24.19,3.08,2019,7973786.0,1.7322483836611706,1130,1,1130,1,1130
2019-02-05,211.05666666666667,24.163333333333334,48.29666666666667,1.4333333333333333,42.06,3.46,16.97,0.83,23.45,2.78,2019,7973786.0,1.7322483836611706,1131,1,1131,1,1131
2019-02-06,242.31,28.84,57.34,1.5,86.36,3.3,16.54,1.97,24.28,2.35,2019,7973786.0,1.7322483836611706,1132,1,1132,1,1132
2019-02-07,169.51,14.53,31.73,1.34,31.24,3.42,30.83,0.93,25.01,2.66,2019,7973786.0,1.7322483836611706,1133,1,1133,1,1133
2019-02-08,184.04500000000002,11.94,38.135,1.385,19.92,2.79,28.36,0.82,25.99,1.82,2019,7973786.0,1.7322483836611706,1134,1,1134,1,1134
2019-02-09,198.58,9.35,44.54,1.43,22.4,2.47,24.89,1.02,25.92,1.84,2019,7973786.0,1.7322483836611706,1135,1,1135,1,1135
2019-02-10,200.16250000000002,12.105,44.4875,1.625,15.24,3.98,35.85,0.87,22.89,2.27,2019,7973786.0,1.7322483836611706,1136,1,1136,1,1136
2019-02-11,201.745,14.86,44.435,1.8199999999999998,22.36,5.1,30.79,1.46,23.8,3.7,2019,7973786.0,1.7322483836611706,1137,1,1137,1,1137
2019-02-12,203.3275,17.615000000000002,44.3825,2.015,20.05,3.1,25.13,1.07,23.04,3.95,2019,7973786.0,1.7322483836611706,1138,1,1138,1,1138
2019-02-13,204.91,20.37,44.33,2.21,37.76,3.78,21.85,0.76,22.92,3.38,2019,7973786.0,1.7322483836611706,1139,1,1139,1,1139
2019-02-14,178.59,38.67,57.66,1.46,35.33,3.6,22.19,0.81,23.71,3.08,2019,7973786.0,1.7322483836611706,1140,1,1140,1,1140
2019-02-15,165.89,24.55,46.08,1.39,41.87,3.61,20.43,0.8,24.88,1.58,2019,7973786.0,1.7322483836611706,1141,1,1141,1,1141
2019-02-16,180.59,23.76,48.33,1.42,45.13,3.79,20.25,0.74,25.62,1.88,2019,7973786.0,1.7322483836611706,1142,1,1142,1,1142
2019-02-17,165.37,10.27,28.35,1.31,38.8,3.69,20.09,0.81,25.73,2.02,2019,7973786.0,1.7322483836611706,1143,1,1143,1,1143
2019-02-18,166.48,23.17,47.31,1.43,48.17,4.45,24.53,0.8,25.46,1.19,2019,7973786.0,1.7322483836611706,1144,1,1144,1,1144
2019-02-19,167.5,14.43,37.24,1.31,50.22,3.64,21.06,0.81,27.0,3.14,2019,7973786.0,1.7322483836611706,1145,1,1145,1,1145
2019-02-20,168.48,26.77,50.55,1.39,41.55,3.63,19.06,0.66,26.0,3.74,2019,7973786.0,1.7322483836611706,1146,1,1146,1,1146
2019-02-21,167.61,25.29,45.21,1.39,36.53,3.59,18.26,0.65,24.59,3.57,2019,7973786.0,1.7322483836611706,1147,1,1147,1,1147
2019-02-22,182.82,36.15,55.67,1.4,52.97,13.84,25.05,0.68,24.11,3.44,2019,7973786.0,1.7322483836611706,1148,1,1148,1,1148
2019-02-23,189.37,44.47,70.66,1.44,54.89,3.64,24.07,0.67,24.77,3.35,2019,7973786.0,1.7322483836611706,1149,1,1149,1,1149
2019-02-24,164.32,35.27,63.62,1.42,52.09,3.53,23.88,0.67,25.2,3.27,2019,7973786.0,1.7322483836611706,1150,1,1150,1,1150
2019-02-25,159.39,36.6,63.04,1.46,53.08,4.21,27.61,0.64,25.26,2.09,2019,7973786.0,1.7322483836611706,1151,1,1151,1,1151
2019-02-26,170.23,7.67,37.3,1.31,62.06,3.87,26.22,0.61,25.89,1.67,2019,7973786.0,1.7322483836611706,1152,1,1152,1,1152
2019-02-27,190.74,17.54,56.64,1.83,61.55,3.8,22.73,0.54,27.58,1.95,2019,7973786.0,1.7322483836611706,1153,1,1153,1,1153
2019-02-28,211.25,11.88,34.45,1.36,64.18,3.65,24.53,0.45,27.18,1.9,2019,7973786.0,1.7322483836611706,1154,1,1154,1,1154
2019-03-01,201.14,22.47,64.89,1.41,52.26,12.49,94.09,0.85,28.17,2.1,2019,7973786.0,1.7322483836611706,1155,1,1155,1,1155
2019-03-02,148.43,23.27,48.2,1.37,26.84,3.81,19.98,0.79,27.78,3.4,2019,7973786.0,1.7322483836611706,1156,1,1156,1,1156
2019-03-03,149.37,25.44,49.71,1.36,40.24,3.36,20.19,0.46,27.36,2.06,2019,7973786.0,1.7322483836611706,1157,1,1157,1,1157
2019-03-04,150.59,12.81,39.48,1.33,73.91,3.29,21.03,0.79,28.5,1.94,2019,7973786.0,1.7322483836611706,1158,1,1158,1,1158
2019-03-05,153.53,9.37,35.1,1.33,44.58,3.39,17.2,0.81,30.15,1.47,2019,7973786.0,1.7322483836611706,1159,1,1159,1,1159
2019-03-06,134.34,7.84,25.06,1.22,36.975,3.45,18.79,0.93,29.71,1.62,2019,7973786.0,1.7322483836611706,1160,1,1160,1,1160
2019-03-07,228.1,23.99,52.01,1.51,29.37,2.66,27.81,0.93,29.69,1.43,2019,7973786.0,1.7322483836611706,1161,1,1161,1,1161
2019-03-08,191.1,28.46,61.63,1.42,21.15,2.68,28.01,0.83,29.33,1.71,2019,7973786.0,1.7322483836611706,1162,1,1162,1,1162
2019-03-09,159.8,11.54,31.63,1.23,17.85,2.73,26.82,1.13,29.17,2.73,2019,7973786.0,1.7322483836611706,1163,1,1163,1,1163
2019-03-10,174.39666666666668,15.513333333333334,40.306666666666665,1.31,24.37,3.37,37.84,1.43,29.63,2.68,2019,7973786.0,1.7322483836611706,1164,1,1164,1,1164
2019-03-11,188.99333333333334,19.486666666666668,48.983333333333334,1.39,21.22,2.73,27.32,1.09,28.86,3.5,2019,7973786.0,1.7322483836611706,1165,1,1165,1,1165
2019-03-12,203.59,23.46,57.66,1.47,31.52,3.02,27.92,1.1,27.44,3.08,2019,7973786.0,1.7322483836611706,1166,1,1166,1,1166
2019-03-13,175.76,23.01,52.17,1.52,66.04,3.7,24.89,0.8,26.95,3.59,2019,7973786.0,1.7322483836611706,1167,1,1167,1,1167
2019-03-14,185.8,22.17,54.17,1.56,58.25,3.9,24.55,0.69,27.01,3.66,2019,7973786.0,1.7322483836611706,1168,1,1168,1,1168
2019-03-15,168.65,24.64,59.02,1.98,59.29,3.05,25.43,0.64,27.0,3.37,2019,7973786.0,1.7322483836611706,1169,1,1169,1,1169
2019-03-16,170.43,26.52,58.31,2.02,57.57,3.21,25.63,0.75,26.5,3.34,2019,7973786.0,1.7322483836611706,1170,1,1170,1,1170
2019-03-17,181.18,26.91,62.27,1.75,63.66,3.17,26.64,0.78,26.16,2.61,2019,7973786.0,1.7322483836611706,1171,1,1171,1,1171
2019-03-18,222.09,8.12,40.41,1.32,56.26,3.13,24.03,0.81,27.1,2.5,2019,7973786.0,1.7322483836611706,1172,1,1172,1,1172
2019-03-19,240.5,26.17,68.79,1.47,54.75,3.25,22.25,0.8,28.42,2.53,2019,7973786.0,1.7322483836611706,1173,1,1173,1,1173
2019-03-20,120.59,5.39,20.09,1.18,51.56,3.34,20.88,0.87,28.45,3.42,2019,7973786.0,1.7322483836611706,1174,1,1174,1,1174
2019-03-21,137.37,9.196,28.094,1.232,60.87,3.3,21.0,0.83,28.18,2.43,2019,7973786.0,1.7322483836611706,1175,1,1175,1,1175
2019-03-22,154.15,13.001999999999999,36.098,1.284,62.23,3.34,22.12,0.83,28.47,2.09,2019,7973786.0,1.7322483836611706,1176,1,1176,1,1176
2019-03-23,170.93,16.808,44.102,1.3359999999999999,66.31,3.55,23.14,0.83,29.53,2.07,2019,7973786.0,1.7322483836611706,1177,1,1177,1,1177
2019-03-24,187.71,20.614,52.105999999999995,1.388,65.53,3.25,19.56,0.78,30.09,3.01,2019,7973786.0,1.7322483836611706,1178,1,1178,1,1178
2019-03-25,204.49,24.42,60.11,1.44,69.71,3.45,20.69,0.84,29.12,3.2,2019,7973786.0,1.7322483836611706,1179,1,1179,1,1179
2019-03-26,161.47,15.56,47.35,1.36,73.32,3.34,21.68,0.81,28.71,3.13,2019,7973786.0,1.7322483836611706,1180,1,1180,1,1180
2019-03-27,166.2,21.53,50.39,1.43,97.1,3.44,23.22,0.83,28.8,2.97,2019,7973786.0,1.7322483836611706,1181,1,1181,1,1181
2019-03-28,179.94,23.16,58.33,1.39,91.97,3.36,24.19,0.81,29.07,3.01,2019,7973786.0,1.7322483836611706,1182,1,1182,1,1182
2019-03-29,176.22,23.06,57.31,1.38,72.23,3.58,23.69,0.84,29.96,2.13,2019,7973786.0,1.7322483836611706,1183,1,1183,1,1183
2019-03-30,123.2,12.8,39.98,1.31,84.92,5.76,27.52,0.92,29.76,2.69,2019,7973786.0,1.7322483836611706,1184,1,1184,1,1184
2019-03-31,181.00666666666666,14.853333333333335,44.879999999999995,1.3466666666666667,62.54,3.79,21.74,0.88,29.99,2.14,2019,7973786.0,1.7322483836611706,1185,1,1185,1,1185
2019-04-01,238.81333333333333,16.906666666666666,49.78,1.3833333333333333,46.98,9.54,69.26,1.06,30.39,2.72,2019,7973786.0,1.7322483836611706,1186,1,1186,1,1186
2019-04-02,296.62,18.96,54.68,1.42,32.01,3.93,19.84,0.69,30.11,2.6,2019,7973786.0,1.7322483836611706,1187,1,1187,1,1187
2019-04-03,210.74,28.31,68.62,1.42,52.97,3.31,18.81,0.42,29.93,3.42,2019,7973786.0,1.7322483836611706,1188,1,1188,1,1188
2019-04-04,171.08,23.81,52.05,1.41,151.91,3.25,20.59,0.84,28.76,3.26,2019,7973786.0,1.7322483836611706,1189,1,1189,1,1189
2019-04-05,167.25,27.44,57.7,1.38,51.72,3.43,17.78,0.87,29.49,2.74,2019,7973786.0,1.7322483836611706,1190,1,1190,1,1190
2019-04-06,175.53,17.1,49.65,1.35,43.58,4.12,19.25,0.73,29.47,2.86,2019,7973786.0,1.7322483836611706,1191,1,1191,1,1191
2019-04-07,157.58,18.05,46.9,1.33,35.44,3.22,29.94,1.19,29.43,2.74,2019,7973786.0,1.7322483836611706,1192,1,1192,1,1192
2019-04-08,136.4,15.32,42.41,1.33,31.365,4.22,31.255000000000003,0.0,29.83,2.63,2019,7973786.0,1.7322483836611706,1193,1,1193,1,1193
2019-04-09,191.63,8.46,44.57,1.34,27.29,5.22,32.57,1.0,29.94,2.34,2019,7973786.0,1.7322483836611706,1194,1,1194,1,1194
2019-04-10,124.95,14.26,45.12,1.32,24.55,4.49,39.26,1.15,30.74,3.3,2019,7973786.0,1.7322483836611706,1195,1,1195,1,1195
2019-04-11,231.08,42.24,83.89,1.5,30.72,6.89,43.45,1.49,29.09,1.9,2019,7973786.0,1.7322483836611706,1196,1,1196,1,1196
2019-04-12,168.66,22.44,55.27,1.33,41.7,2.7,27.8,1.01,30.47,2.38,2019,7973786.0,1.7322483836611706,1197,1,1197,1,1197
2019-04-13,168.96,20.55,54.0,1.38,58.69,3.27,18.22,0.75,29.62,2.85,2019,7973786.0,1.7322483836611706,1198,1,1198,1,1198
2019-04-14,157.26,16.16,45.96,1.34,55.05,3.2,17.22,0.75,29.81,3.38,2019,7973786.0,1.7322483836611706,1199,1,1199,1,1199
2019-04-15,156.47,21.26,52.35,1.4,63.69,3.44,20.78,0.76,29.21,2.28,2019,7973786.0,1.7322483836611706,1200,1,1200,1,1200
2019-04-16,147.7,12.38,42.68,1.33,56.91,3.31,19.61,0.79,30.22,2.26,2019,7973786.0,1.7322483836611706,1201,1,1201,1,1201
2019-04-17,166.89,11.27,31.44,1.31,121.51,3.5,18.58,0.8,29.01,2.0,2019,7973786.0,1.7322483836611706,1202,1,1202,1,1202
2019-04-18,177.74,10.51,47.47,1.36,53.87,3.37,16.8,0.75,29.4,2.23,2019,7973786.0,1.7322483836611706,1203,1,1203,1,1203
2019-04-19,220.29,23.79,61.69,2.36,37.42,3.65,19.24,0.83,29.3,1.54,2019,7973786.0,1.7322483836611706,1204,1,1204,1,1204
2019-04-20,125.81,13.24,39.03,1.73,30.4,3.55,17.58,0.86,27.12,2.06,2019,7973786.0,1.7322483836611706,1205,1,1205,1,1205
2019-04-21,127.06,11.82,36.99,1.71,26.14,3.45,18.1,0.73,27.73,1.77,2019,7973786.0,1.7322483836611706,1206,1,1206,1,1206
2019-04-22,151.89,14.88,39.68,1.33,38.67,4.13,18.72,0.82,28.29,2.04,2019,7973786.0,1.7322483836611706,1207,1,1207,1,1207
2019-04-23,139.56,14.91,46.52,1.35,30.51,3.53,19.22,0.78,26.47,2.43,2019,7973786.0,1.7322483836611706,1208,1,1208,1,1208
2019-04-24,139.92,17.25,51.16,1.34,41.88,3.53,21.41,0.88,28.55,2.8,2019,7973786.0,1.7322483836611706,1209,1,1209,1,1209
2019-04-25,181.92,24.16,60.17,1.39,48.53,3.48,22.83,0.8,28.61,2.38,2019,7973786.0,1.7322483836611706,1210,1,1210,1,1210
2019-04-26,150.18,11.69,44.18,1.3,49.07,3.5,21.88,0.83,29.78,3.03,2019,7973786.0,1.7322483836611706,1211,1,1211,1,1211
2019-04-27,221.62,26.42,68.42,1.85,60.22,3.42,20.38,0.93,29.8,2.58,2019,7973786.0,1.7322483836611706,1212,1,1212,1,1212
2019-04-28,177.77,21.9,58.3,1.64,52.23,3.39,21.34,0.95,30.09,2.62,2019,7973786.0,1.7322483836611706,1213,1,1213,1,1213
2019-04-29,160.32,10.0,36.75,1.52,47.32,3.42,18.19,0.89,30.09,1.93,2019,7973786.0,1.7322483836611706,1214,1,1214,1,1214
2019-04-30,148.7,9.11,27.48,1.75,57.18,3.95,18.66,0.82,29.22,2.76,2019,7973786.0,1.7322483836611706,1215,1,1215,1,1215
2019-05-01,121.76,8.99,25.13,2.06,34.24,13.44,33.08,1.03,26.95,3.48,2019,7973786.0,1.7322483836611706,1216,1,1216,1,1216
2019-05-02,160.84,10.11,24.33,1.36,32.68,3.74,19.12,0.87,27.7,3.77,2019,7973786.0,1.7322483836611706,1217,1,1217,1,1217
2019-05-03,194.69,13.47,36.9,1.38,62.11,3.37,19.91,0.38,28.06,3.12,2019,7973786.0,1.7322483836611706,1218,1,1218,1,1218
2019-05-04,189.32,10.64,28.51,1.3,52.62,3.2,20.13,0.84,27.8,2.17,2019,7973786.0,1.7322483836611706,1219,1,1219,1,1219
2019-05-05,189.89,15.48,39.53,1.33,54.54,3.35,17.39,0.82,28.99,1.3,2019,7973786.0,1.7322483836611706,1220,1,1220,1,1220
2019-05-06,184.51,9.46,38.65,1.32,42.8,3.17,23.085,0.87,29.32,1.22,2019,7973786.0,1.7322483836611706,1221,1,1221,1,1221
2019-05-07,138.03,9.84,26.61,1.34,31.06,2.99,28.78,0.92,28.0,2.73,2019,7973786.0,1.7322483836611706,1222,1,1222,1,1222
2019-05-08,104.58,7.9,20.01,1.46,17.54,2.94,29.33,0.52,25.87,3.37,2019,7973786.0,1.7322483836611706,1223,1,1223,1,1223
2019-05-09,165.47,19.5,36.9,1.54,26.23,2.84,24.46,1.23,27.74,2.63,2019,7973786.0,1.7322483836611706,1224,1,1224,1,1224
2019-05-10,154.9,9.14,30.85,1.3,31.15,4.99,43.8,1.51,28.93,2.17,2019,7973786.0,1.7322483836611706,1225,1,1225,1,1225
2019-05-11,173.85,13.85,34.3,1.34,37.41,6.3,48.53,1.65,28.89,1.41,2019,7973786.0,1.7322483836611706,1226,1,1226,1,1226
2019-05-12,167.08,15.74,36.27,1.46,53.01,2.6,30.66,1.03,29.02,1.12,2019,7973786.0,1.7322483836611706,1227,1,1227,1,1227
2019-05-13,151.73,11.2,32.97,1.41,29.27,3.86,16.95,0.94,28.8,1.41,2019,7973786.0,1.7322483836611706,1228,1,1228,1,1228
2019-05-14,142.66,10.69,30.17,1.48,33.92,3.4,15.19,0.82,28.12,2.08,2019,7973786.0,1.7322483836611706,1229,1,1229,1,1229
2019-05-15,143.36,13.59,31.55,2.24,37.08,3.48,14.71,0.93,27.98,1.77,2019,7973786.0,1.7322483836611706,1230,1,1230,1,1230
2019-05-16,162.51,14.19,44.52,1.69,35.56,4.08,16.08,1.1,28.95,1.43,2019,7973786.0,1.7322483836611706,1231,1,1231,1,1231
2019-05-17,138.3,7.77,27.87,1.6,41.66,4.22,16.01,1.08,27.67,1.08,2019,7973786.0,1.7322483836611706,1232,1,1232,1,1232
2019-05-18,150.20666666666668,11.02,38.27333333333333,1.5533333333333335,58.48,3.84,17.4,1.14,28.2,1.42,2019,7973786.0,1.7322483836611706,1233,1,1233,1,1233
2019-05-19,162.11333333333334,14.27,48.67666666666666,1.5066666666666666,39.67,3.48,17.86,1.16,29.95,1.59,2019,7973786.0,1.7322483836611706,1234,1,1234,1,1234
2019-05-20,174.02,17.52,59.08,1.46,49.37,3.64,19.47,0.97,29.38,1.94,2019,7973786.0,1.7322483836611706,1235,1,1235,1,1235
2019-05-21,102.53,10.57,45.28,1.3,42.0,3.49,18.82,0.79,29.47,2.03,2019,7973786.0,1.7322483836611706,1236,1,1236,1,1236
2019-05-22,75.44,7.46,34.04,1.32,39.85,4.33,20.68,0.83,28.14,1.56,2019,7973786.0,1.7322483836611706,1237,1,1237,1,1237
2019-05-23,115.84,11.78,46.44,1.36,31.81,3.72,19.79,0.91,27.82,1.15,2019,7973786.0,1.7322483836611706,1238,1,1238,1,1238
2019-05-24,55.75,11.76,40.18,1.31,29.01,3.87,19.32,0.91,28.73,1.41,2019,7973786.0,1.7322483836611706,1239,1,1239,1,1239
2019-05-25,126.93,10.6,37.15,1.3,26.23,3.54,18.22,0.85,27.45,2.98,2019,7973786.0,1.7322483836611706,1240,1,1240,1,1240
2019-05-26,42.21,12.77,37.91,1.29,25.57,3.31,18.3,0.75,27.23,2.37,2019,7973786.0,1.7322483836611706,1241,1,1241,1,1241
2019-05-27,95.23,7.96,46.36,1.37,27.17,3.91,21.3,0.86,28.51,1.82,2019,7973786.0,1.7322483836611706,1242,1,1242,1,1242
2019-05-28,72.95,11.66,33.23,1.28,34.96,3.69,19.45,0.97,29.42,1.4,2019,7973786.0,1.7322483836611706,1243,1,1243,1,1243
2019-05-29,74.14823529411765,20.32,70.4,1.42,24.18,3.46,20.66,0.79,25.79,2.72,2019,7973786.0,1.7322483836611706,1244,1,1244,1,1244
2019-05-30,75.34647058823529,10.88,39.87,1.31,30.61,3.43,19.42,0.88,26.34,2.19,2019,7973786.0,1.7322483836611706,1245,1,1245,1,1245
2019-05-31,76.54470588235294,10.93,41.62,1.31,32.16,3.42,19.74,0.7,25.04,2.57,2019,7973786.0,1.7322483836611706,1246,1,1246,1,1246
2019-06-01,77.7429411764706,8.31,33.3,1.3,49.19,6.46,36.0,0.97,26.51,2.51,2019,7973786.0,1.7322483836611706,1247,1,1247,1,1247
2019-06-02,78.94117647058823,13.68,36.07,1.32,39.03,3.76,21.26,0.86,28.06,2.21,2019,7973786.0,1.7322483836611706,1248,1,1248,1,1248
2019-06-03,80.13941176470588,7.98,29.62,1.29,80.71,3.38,20.37,0.67,25.65,2.62,2019,7973786.0,1.7322483836611706,1249,1,1249,1,1249
2019-06-04,81.33764705882353,8.16,28.19,1.28,56.5,3.15,19.15,0.88,26.68,2.12,2019,7973786.0,1.7322483836611706,1250,1,1250,1,1250
2019-06-05,82.53588235294117,5.34,22.82,1.33,47.19,3.34,17.55,0.94,26.2,1.65,2019,7973786.0,1.7322483836611706,1251,1,1251,1,1251
2019-06-06,83.73411764705882,9.24,36.14,1.48,35.285,3.55,20.82,1.27,26.7,1.52,2019,7973786.0,1.7322483836611706,1252,1,1252,1,1252
2019-06-07,84.93235294117648,17.28,45.86,1.33,23.38,2.9,27.43,0.73,26.88,0.94,2019,7973786.0,1.7322483836611706,1253,1,1253,1,1253
2019-06-08,86.13058823529411,9.61,36.05,1.29,16.89,2.87,30.14,0.84,26.03,2.4,2019,7973786.0,1.7322483836611706,1254,1,1254,1,1254
2019-06-09,87.32882352941176,13.54,34.68,1.14,15.65,2.96,26.02,1.08,26.85,3.86,2019,7973786.0,1.7322483836611706,1255,1,1255,1,1255
2019-06-10,88.52705882352942,14.84,33.49,1.14,20.13,2.53,29.8,1.01,25.51,3.7,2019,7973786.0,1.7322483836611706,1256,1,1256,1,1256
2019-06-11,89.72529411764705,15.0,32.81,1.19,39.25,2.87,40.13,1.47,25.89,5.17,2019,7973786.0,1.7322483836611706,1257,1,1257,1,1257
2019-06-12,90.9235294117647,15.62,49.27,1.37,57.82,2.5,31.66,1.15,26.27,5.6,2019,7973786.0,1.7322483836611706,1258,1,1258,1,1258
2019-06-13,92.12176470588236,11.42,43.19,1.32,26.11,3.7,31.78,1.1,25.17,5.24,2019,7973786.0,1.7322483836611706,1259,1,1259,1,1259
2019-06-14,93.32,9.11,39.14,1.26,28.73,3.46,31.24,0.97,25.47,4.93,2019,7973786.0,1.7322483836611706,1260,1,1260,1,1260
2019-06-15,75.79,9.06,39.7,1.31,34.35,3.36,31.06,0.84,26.52,4.19,2019,7973786.0,1.7322483836611706,1261,1,1261,1,1261
2019-06-16,71.0,6.5,32.45,1.24,27.64,2.86,29.47,0.75,26.74,3.89,2019,7973786.0,1.7322483836611706,1262,1,1262,1,1262
2019-06-17,92.85,6.79,41.76,1.62,36.88,3.88,34.25,0.94,26.15,4.05,2019,7973786.0,1.7322483836611706,1263,1,1263,1,1263
