date,temp_mean,temp_max,temp_min,humidity,wind_speed,precipitation,pressure
2016-01-01,18.64,27.08,12.77,73.06,3.1,0.0,92.32
2016-01-02,18.66,27.86,12.14,66.01,2.45,0.0,92.36
2016-01-03,18.55,28.2,10.54,66.4,2.36,0.0,92.24
2016-01-04,18.79,28.14,12.2,65.92,2.59,0.0,92.21
2016-01-05,18.47,27.81,11.41,66.78,2.08,0.0,92.16
2016-01-06,19.44,28.77,12.03,65.47,1.68,0.0,92.13
2016-01-07,19.53,28.35,13.77,67.13,2.13,0.0,92.18
2016-01-08,19.18,27.41,13.63,65.19,2.05,0.0,92.22
2016-01-09,19.34,28.64,12.77,64.18,2.18,0.0,92.04
2016-01-10,19.11,28.51,11.81,62.88,1.85,0.0,92.11
2016-01-11,19.1,28.07,11.4,63.45,2.13,0.0,92.14
2016-01-12,19.43,28.89,11.55,65.35,1.91,0.0,91.99
2016-01-13,19.15,28.24,11.96,68.22,1.6,0.0,91.95
2016-01-14,19.41,29.07,11.72,65.25,1.87,0.0,91.95
2016-01-15,20.11,28.21,14.28,69.49,2.05,0.0,91.89
2016-01-16,21.11,28.96,14.36,66.97,1.42,0.0,91.83
2016-01-17,20.78,28.31,15.3,70.35,2.07,0.0,91.82
2016-01-18,21.33,28.75,15.03,69.44,1.87,0.0,91.78
2016-01-19,22.57,29.45,17.26,71.07,2.02,0.2122651040554046,91.78
2016-01-20,22.54,28.54,18.22,75.56,1.77,0.1440111994743347,91.88
2016-01-21,22.83,29.31,18.45,75.45,1.67,4.497172832489014,91.96
2016-01-22,21.66,27.43,18.32,73.08,2.77,0.0,92.04
2016-01-23,22.49,30.08,16.83,73.83,3.06,0.0,92.08
2016-01-24,23.28,30.28,17.79,70.39,2.42,0.0,92.12
2016-01-25,23.72,30.63,17.9,68.87,2.05,0.0,92.02
2016-01-26,23.64,30.49,18.24,69.08,1.81,0.0,91.96
2016-01-27,23.23,31.67,17.61,64.6,2.04,0.0,91.97
2016-01-28,22.66,31.96,16.42,62.43,1.8,0.0,92.0
2016-01-29,22.09,32.08,14.19,61.31,2.35,0.0,92.07
2016-01-30,21.57,31.42,14.53,61.01,2.34,0.0,92.08
2016-01-31,21.36,32.12,13.27,55.89,2.67,0.0,92.04
2016-02-01,21.17,32.39,11.76,48.78,2.46,0.0,92.03
2016-02-02,21.61,32.72,13.2,51.07,2.37,0.0,92.07
2016-02-03,21.74,31.82,13.85,50.12,2.31,0.0,91.98
2016-02-04,21.87,31.94,13.46,54.49,2.82,0.0,91.98
2016-02-05,21.67,31.15,13.45,58.02,2.12,0.0,91.95
2016-02-06,22.63,32.05,14.84,60.89,2.39,0.0,91.84
2016-02-07,24.23,32.54,17.27,63.35,1.61,0.0,91.95
2016-02-08,24.94,33.49,17.31,59.49,2.17,0.0,91.91
2016-02-09,24.35,33.22,17.47,55.08,2.06,0.0,91.9
2016-02-10,24.12,32.92,15.67,54.64,1.66,0.0,91.87
2016-02-11,25.06,32.69,17.12,55.03,1.8,0.0,91.82
2016-02-12,25.33,33.16,18.14,50.29,2.5,0.0,91.81
2016-02-13,24.79,33.21,16.93,52.15,2.08,0.0,91.84
2016-02-14,24.24,33.18,17.68,52.25,3.39,0.0,91.87
2016-02-15,23.4,33.03,14.67,54.95,3.17,0.0,91.96
2016-02-16,24.4,33.93,17.37,54.41,3.44,0.0,92.0
2016-02-17,23.77,32.64,15.34,54.95,3.86,0.0,92.02
2016-02-18,24.24,32.41,18.08,55.44,4.17,0.0,92.02
2016-02-19,24.3,33.86,15.19,48.32,3.11,0.0,92.11
2016-02-20,26.09,36.23,17.1,52.73,2.09,0.0,92.06
2016-02-21,26.94,36.21,19.64,50.4,1.79,0.0,91.98
2016-02-22,26.83,36.74,18.6,47.4,2.39,0.0,92.04
2016-02-23,26.13,37.06,16.88,44.39,2.25,0.0,91.94
2016-02-24,26.02,36.01,17.28,46.93,2.01,0.0,91.86
2016-02-25,26.99,36.68,17.56,44.89,2.5,0.0,91.9
2016-02-26,26.42,35.11,20.44,54.53,3.69,0.0,92.03
2016-02-27,24.43,32.66,18.24,53.73,3.54,0.0,92.14
2016-02-28,25.71,33.85,19.52,55.52,3.46,0.0,92.23
2016-02-29,25.52,34.52,18.96,53.64,3.58,0.0,92.19
2016-03-01,25.35,33.64,18.78,54.72,3.26,0.0,92.03
2016-03-02,23.98,30.33,19.61,55.39,3.12,0.0,92.07
2016-03-03,25.53,34.21,17.69,49.89,3.54,0.0,92.1
2016-03-04,25.53,34.53,18.04,42.16,2.72,0.0,91.98
2016-03-05,25.79,34.7,17.92,44.76,2.8,0.0,91.88
2016-03-06,26.02,35.97,18.85,46.12,2.73,0.0,91.82
2016-03-07,26.32,36.0,18.58,46.35,2.72,0.0,91.79
2016-03-08,26.67,36.64,18.08,45.6,2.08,0.0,91.74
2016-03-09,25.98,32.65,19.53,45.07,2.24,0.0,91.84
2016-03-10,25.81,33.04,19.17,48.91,1.98,0.0,91.89
2016-03-11,27.53,37.35,18.49,41.14,1.96,0.0,91.88
2016-03-12,27.96,36.51,19.68,45.73,2.47,0.0,91.83
2016-03-13,28.49,34.55,22.72,44.14,1.63,0.0,91.84
2016-03-14,28.93,35.15,22.66,44.95,1.94,0.1067456007003784,91.85
2016-03-15,26.82,32.47,22.51,58.65,2.27,0.0,91.86
2016-03-16,27.19,34.68,20.09,58.88,1.34,44.9711799621582,91.79
2016-03-17,26.98,33.66,20.41,60.24,1.78,3.098695993423462,91.85
2016-03-18,27.75,35.57,20.54,51.19,1.96,0.0,91.81
2016-03-19,27.71,35.71,19.4,47.4,1.55,0.0,91.8
2016-03-20,28.24,36.6,18.86,42.22,2.0,0.0,91.81
2016-03-21,29.03,37.5,20.52,37.9,1.8,0.0,91.75
2016-03-22,29.19,37.61,21.5,36.41,1.59,0.0,91.62
2016-03-23,29.97,37.23,21.95,39.63,1.79,0.0,91.67
2016-03-24,30.06,37.49,22.26,37.99,2.92,0.0,91.87
2016-03-25,28.36,37.47,20.86,34.58,2.49,0.0,91.99
2016-03-26,27.49,37.56,18.33,40.26,2.77,0.0,91.97
2016-03-27,27.06,37.49,17.2,38.5,2.19,0.0,91.92
2016-03-28,27.77,37.22,18.72,45.37,2.26,0.0,91.93
2016-03-29,28.33,36.81,21.13,49.31,2.62,0.0,91.96
2016-03-30,28.69,37.5,21.16,45.49,2.7,0.0,91.95
2016-03-31,28.24,35.79,20.19,45.6,1.88,0.0,91.86
2016-04-01,29.12,37.21,20.59,38.8,2.61,0.0,91.7
2016-04-02,29.78,38.28,21.33,36.73,3.01,0.0,91.76
2016-04-03,29.85,38.03,21.53,34.73,2.56,0.0,91.87
2016-04-04,29.57,38.23,21.24,32.5,3.12,0.0,91.76
2016-04-05,28.94,37.91,20.07,32.56,2.14,0.0,91.68
2016-04-06,29.81,37.61,21.1,40.81,1.97,0.0,91.72
2016-04-07,30.98,38.11,23.16,43.32,2.48,0.0,91.66
2016-04-08,30.21,36.3,23.77,46.89,2.62,1.3537567853927612,91.67
2016-04-09,28.72,33.59,23.76,51.01,2.62,0.1724186837673187,91.79
2016-04-10,29.97,36.93,23.03,43.85,1.83,0.0,91.83
2016-04-11,31.3,38.59,23.1,38.34,2.17,0.0,91.73
2016-04-12,31.79,39.78,23.8,35.93,2.34,0.0,91.58
2016-04-13,31.98,38.6,24.84,39.39,2.16,0.0,91.47
2016-04-14,32.86,39.01,25.85,36.54,2.35,0.0,91.46
2016-04-15,32.67,39.5,26.85,40.31,3.06,0.0,91.63
2016-04-16,32.08,39.53,25.4,39.03,3.09,0.0,91.62
2016-04-17,32.38,40.36,24.95,37.08,3.07,0.0,91.54
2016-04-18,31.21,39.86,22.99,38.94,3.2,0.0,91.56
2016-04-19,31.37,39.53,23.83,43.79,2.6,0.0,91.63
2016-04-20,31.88,39.27,24.58,42.48,2.41,0.0,91.75
2016-04-21,32.65,39.76,24.67,34.7,1.74,0.0,91.63
2016-04-22,32.52,39.11,25.5,39.29,2.42,0.0,91.6
2016-04-23,32.42,39.38,25.53,31.69,2.06,0.0,91.43
2016-04-24,32.44,40.38,24.21,26.51,2.16,0.0,91.32
2016-04-25,32.44,38.96,26.03,36.88,1.54,0.0,91.44
2016-04-26,30.94,36.37,25.89,44.75,2.97,5.183706283569336,91.65
2016-04-27,28.89,34.85,22.48,43.03,2.07,0.0,91.63
2016-04-28,28.86,35.08,23.53,43.09,1.97,0.0,91.63
2016-04-29,30.43,38.73,22.36,34.64,2.92,0.0,91.65
2016-04-30,30.52,38.98,22.63,32.66,2.57,0.0,91.66
2016-05-01,31.42,39.32,23.05,37.61,2.31,0.0,91.6
2016-05-02,31.54,38.44,24.48,38.12,2.24,0.0,91.62
2016-05-03,32.38,38.56,26.5,33.95,2.06,0.0,91.54
2016-05-04,31.03,37.21,24.85,38.4,2.18,0.0,91.58
2016-05-05,30.36,35.8,24.68,43.56,1.54,0.0,91.64
2016-05-06,27.88,32.09,24.36,58.02,1.04,1.538892149925232,91.67
2016-05-07,26.42,31.59,22.27,70.01,1.5,31.53587532043457,91.66
2016-05-08,25.92,30.98,22.27,72.61,1.56,7.31310510635376,91.74
2016-05-09,27.52,34.07,21.7,60.65,1.9,4.688486099243164,91.68
2016-05-10,26.82,32.41,22.09,63.13,2.07,0.0,91.72
2016-05-11,26.29,32.38,21.21,60.48,1.33,0.0,91.69
2016-05-12,27.43,34.8,20.99,57.22,1.63,0.0,91.49
2016-05-13,28.91,36.11,21.64,58.24,1.17,0.5589163899421692,91.46
2016-05-14,28.97,36.1,22.19,56.97,2.42,0.0,91.54
2016-05-15,28.23,35.77,21.95,54.25,2.39,0.2583730816841125,91.58
2016-05-16,26.42,33.14,20.7,57.77,1.74,0.0,91.4
2016-05-17,26.12,32.89,20.71,59.72,1.98,0.0,91.23
2016-05-18,24.65,28.47,21.53,75.04,3.48,0.1959951817989349,91.17
2016-05-19,24.19,27.41,21.94,84.32,3.89,34.79999542236328,91.26
2016-05-20,25.29,30.55,21.29,74.2,4.51,39.00693130493164,91.34
2016-05-21,25.42,30.35,21.59,70.94,3.98,0.0,91.5
2016-05-22,25.89,32.23,21.78,67.03,3.84,0.0,91.63
2016-05-23,27.92,35.87,21.36,63.41,3.87,0.0,91.6
2016-05-24,28.19,36.01,21.67,61.68,3.95,0.0,91.57
2016-05-25,27.9,35.52,21.47,62.31,3.73,0.5126978754997253,91.51
2016-05-26,27.34,34.27,22.44,65.37,3.79,0.0,91.54
2016-05-27,27.73,34.4,21.69,61.71,2.48,0.0,91.58
2016-05-28,24.31,27.98,21.74,74.11,2.61,4.098647594451904,91.65
2016-05-29,26.07,31.91,21.67,70.28,3.25,12.166189193725586,91.55
2016-05-30,26.13,32.84,21.1,69.54,2.86,0.0,91.49
2016-05-31,26.94,33.16,21.66,65.46,2.07,1.957345485687256,91.58
2016-06-01,24.24,27.68,21.58,79.49,2.23,1.1106393337249756,91.63
2016-06-02,24.21,28.66,21.31,80.9,2.38,68.93694305419922,91.56
2016-06-03,25.87,31.8,20.55,72.6,1.71,0.0,91.45
2016-06-04,25.6,30.51,21.13,73.63,3.29,17.342021942138672,91.48
2016-06-05,25.78,32.32,20.65,71.08,3.22,1.0604243278503418,91.46
2016-06-06,25.17,29.83,22.06,78.04,2.99,1.769476056098938,91.49
2016-06-07,25.02,30.06,21.04,77.78,2.79,47.30704116821289,91.51
2016-06-08,24.42,29.35,20.74,79.15,3.14,0.0,91.53
2016-06-09,24.04,30.79,18.71,73.54,4.14,6.560503959655762,91.55
2016-06-10,24.14,30.33,19.25,75.54,5.01,0.0,91.52
2016-06-11,24.42,31.23,19.53,72.23,4.98,1.670120358467102,91.63
2016-06-12,23.46,29.81,19.68,72.34,4.61,0.8362952470779419,91.66
2016-06-13,23.2,30.05,18.67,66.61,5.13,0.5999575257301331,91.68
2016-06-14,23.95,31.3,18.25,70.88,4.41,14.7625732421875,91.61
2016-06-15,24.54,31.01,19.77,70.3,4.81,1.0328397750854492,91.47
2016-06-16,23.93,28.58,20.02,75.88,3.51,7.961456298828125,91.38
2016-06-17,24.64,30.05,20.19,71.74,3.55,5.345860958099365,91.3
2016-06-18,23.68,27.94,20.37,77.01,3.87,0.0,91.36
2016-06-19,23.55,28.69,19.86,76.38,3.18,0.6800812482833862,91.31
2016-06-20,23.04,26.59,20.21,82.19,2.41,2.154226064682007,91.26
2016-06-21,22.67,26.91,19.88,82.3,3.34,1.1820101737976074,91.35
2016-06-22,21.65,25.58,18.72,82.55,4.16,0.4852280616760254,91.48
2016-06-23,21.39,25.43,18.62,81.4,4.71,21.7733154296875,91.51
2016-06-24,22.5,28.24,18.56,76.99,4.86,1.4206925630569458,91.43
2016-06-25,22.1,27.33,18.15,76.11,5.42,6.129218578338623,91.5
2016-06-26,23.44,29.41,19.14,77.31,3.98,3.669577121734619,91.48
2016-06-27,22.98,26.82,20.07,79.3,4.72,0.7485348582267761,91.4
2016-06-28,23.13,27.16,19.95,79.8,5.2,5.599771499633789,91.4
2016-06-29,22.95,27.27,20.02,81.82,5.4,3.3832218647003174,91.4
2016-06-30,23.02,27.6,19.85,80.03,5.5,3.136838674545288,91.42
2016-07-01,22.99,27.36,20.24,79.64,5.73,0.0,91.37
2016-07-02,24.33,30.8,19.58,73.14,6.18,0.3648353815078735,91.4
2016-07-03,24.17,29.68,20.23,74.84,5.58,0.0,91.54
2016-07-04,23.9,29.69,19.89,76.86,4.6,0.0,91.56
2016-07-05,24.6,30.44,20.52,75.93,4.26,0.1789035201072693,91.51
2016-07-06,23.7,27.73,20.82,80.58,4.27,0.0,91.5
2016-07-07,23.29,27.62,20.35,79.51,4.53,4.91431999206543,91.51
2016-07-08,23.7,28.5,20.28,76.69,4.93,0.3207509815692901,91.44
2016-07-09,23.73,28.18,20.46,77.36,5.95,0.0,91.38
2016-07-10,24.29,30.06,20.29,74.39,6.52,1.4071080684661863,91.36
2016-07-11,23.78,28.66,20.47,75.12,6.35,0.0,91.35
2016-07-12,23.66,28.27,20.63,75.83,5.47,0.5025272369384766,91.43
2016-07-13,24.52,30.76,19.7,73.05,4.99,0.0,91.45
2016-07-14,24.83,30.64,19.64,72.11,3.73,0.0,91.4
2016-07-15,24.99,31.24,19.84,73.73,2.47,0.0,91.38
2016-07-16,23.82,27.83,20.53,77.86,1.96,2.6554713249206543,91.52
2016-07-17,23.13,26.81,20.5,79.12,1.86,6.120279312133789,91.68
2016-07-18,23.1,26.94,19.7,80.21,2.47,0.1789035201072693,91.66
2016-07-19,23.17,28.98,18.89,75.94,3.53,0.0,91.63
2016-07-20,23.07,27.57,19.68,78.87,3.5,0.9507445096969604,91.57
2016-07-21,22.37,26.81,19.25,80.18,4.49,13.294549942016602,91.47
2016-07-22,22.99,28.38,19.04,77.29,4.09,7.043655872344971,91.41
2016-07-23,23.34,29.66,19.05,77.6,3.51,0.0,91.38
2016-07-24,22.85,27.4,19.3,78.67,3.0,0.6432539820671082,91.41
2016-07-25,23.79,30.21,19.15,77.84,1.81,6.64611291885376,91.43
2016-07-26,23.22,27.84,19.33,78.02,1.37,22.418500900268555,91.42
2016-07-27,23.14,26.85,20.32,83.93,1.66,18.65460205078125,91.44
2016-07-28,22.5,26.64,19.03,86.95,2.32,19.338891983032227,91.49
2016-07-29,22.97,28.28,19.62,82.12,3.37,61.4587516784668,91.47
2016-07-30,21.48,25.1,18.75,84.78,3.57,1.4060471057891846,91.51
2016-07-31,22.24,28.24,17.72,76.89,4.52,10.066137313842772,91.57
2016-08-01,22.56,27.92,18.76,77.41,5.24,0.0,91.54
2016-08-02,22.2,27.1,18.8,80.84,5.6,0.0,91.37
2016-08-03,23.13,29.18,19.35,76.89,5.71,0.0,91.3
2016-08-04,22.83,28.31,19.38,79.48,5.33,0.0,91.4
2016-08-05,23.3,29.01,18.84,77.34,5.42,0.0,91.46
2016-08-06,23.07,28.47,19.73,78.57,4.82,0.0,91.5
2016-08-07,22.78,27.29,19.45,80.97,4.28,0.0,91.58
2016-08-08,23.43,29.51,18.88,77.72,4.06,0.0,91.65
2016-08-09,23.96,30.2,19.06,75.96,3.91,0.5413761138916016,91.6
2016-08-10,23.31,28.84,19.26,77.85,3.99,0.0,91.65
2016-08-11,23.83,29.65,19.06,76.37,3.41,0.0,91.71
2016-08-12,24.11,30.04,19.43,77.24,3.7,0.0,91.68
2016-08-13,24.14,29.81,19.85,77.21,3.82,2.128713846206665,91.56
2016-08-14,23.45,28.48,19.43,78.65,4.04,0.1306634545326233,91.55
2016-08-15,23.78,30.25,19.1,74.92,4.91,3.188516139984131,91.49
2016-08-16,23.92,30.87,19.06,74.44,5.3,0.6472473740577698,91.42
2016-08-17,24.22,30.86,19.37,73.84,4.76,7.151998043060303,91.35
2016-08-18,24.43,30.81,19.5,73.59,3.91,0.0,91.38
2016-08-19,24.57,30.74,19.16,73.1,3.67,0.0,91.4
2016-08-20,24.79,30.98,19.11,71.53,2.94,1.190061330795288,91.41
2016-08-21,25.22,31.85,19.61,70.37,2.7,1.0265527963638306,91.48
2016-08-22,25.36,31.82,20.09,70.81,3.0,3.0012714862823486,91.52
2016-08-23,24.65,30.89,20.1,73.11,3.24,1.8194504976272583,91.51
2016-08-24,24.39,30.08,19.92,74.77,3.18,0.6140505075454712,91.45
2016-08-25,23.75,27.95,20.21,80.05,3.03,0.0,91.46
2016-08-26,23.69,29.15,19.86,77.89,3.25,11.211620330810549,91.46
2016-08-27,23.94,29.13,19.87,77.53,3.01,0.3132533431053161,91.49
2016-08-28,23.85,29.63,19.37,74.99,3.34,4.650439739227295,91.52
2016-08-29,23.66,28.32,19.51,77.55,3.04,0.0,91.46
2016-08-30,23.16,27.27,20.36,82.7,2.57,0.4385973215103149,91.34
2016-08-31,22.37,27.02,19.56,83.24,3.47,29.13267135620117,91.43
2016-09-01,22.63,28.92,17.5,75.42,3.49,4.874006271362305,91.59
2016-09-02,22.47,27.9,18.33,75.73,3.38,0.0,91.65
2016-09-03,22.43,27.97,18.18,75.96,3.02,0.0,91.62
2016-09-04,23.08,29.43,18.49,74.51,3.12,0.2862367630004883,91.75
2016-09-05,23.17,29.89,18.44,73.18,3.41,3.0089168548583984,91.77
2016-09-06,23.41,30.08,18.34,71.46,3.62,0.0,91.79
2016-09-07,23.55,30.36,18.29,69.28,3.46,0.2442157715559005,91.69
2016-09-08,23.87,30.82,18.42,67.75,2.96,0.0,91.67
2016-09-09,24.08,31.26,18.47,69.59,2.38,0.0,91.69
2016-09-10,24.17,31.34,18.91,71.57,2.89,8.254721641540527,91.63
2016-09-11,22.55,27.67,19.11,75.34,2.76,10.23723030090332,91.56
2016-09-12,23.08,28.26,19.24,72.72,2.81,0.5796706676483154,91.52
2016-09-13,23.37,29.65,19.32,71.83,3.35,0.0,91.52
2016-09-14,24.37,31.0,19.66,72.97,3.47,0.0,91.49
2016-09-15,22.9,28.22,19.16,77.21,3.54,1.035798192024231,91.49
2016-09-16,23.87,30.62,19.37,74.04,3.61,10.385093688964844,91.43
2016-09-17,23.24,28.95,19.07,73.66,3.49,0.0,91.53
2016-09-18,23.6,30.64,18.64,71.67,3.62,0.0,91.65
2016-09-19,23.92,31.03,18.98,70.7,3.3,0.0,91.63
2016-09-20,23.88,30.53,19.04,69.81,3.7,0.0,91.53
2016-09-21,22.88,27.86,19.6,76.21,3.89,0.0,91.56
2016-09-22,23.49,30.81,18.27,70.36,4.52,0.1544896364212036,91.53
2016-09-23,23.78,31.22,18.82,74.67,4.22,0.0,91.37
2016-09-24,24.07,31.45,19.16,72.62,4.81,2.2500662803649902,91.26
2016-09-25,24.47,31.48,19.18,71.16,3.82,0.115934133529663,91.35
2016-09-26,24.95,31.9,19.18,71.79,3.09,0.0,91.48
2016-09-27,23.03,26.31,20.76,85.95,2.27,0.0,91.51
2016-09-28,23.6,28.31,20.34,83.37,2.05,8.0161771774292,91.47
2016-09-29,24.3,29.46,20.7,77.67,2.1,2.6516928672790527,91.43
2016-09-30,24.87,31.8,19.79,69.38,3.03,0.4640462398529053,91.4
2016-10-01,24.62,32.33,19.17,67.41,2.57,0.0,91.45
2016-10-02,23.62,29.96,19.14,70.66,1.73,0.0,91.64
2016-10-03,24.9,31.78,19.02,72.25,0.81,0.0,91.61
2016-10-04,24.14,28.72,20.82,74.11,1.67,0.0,91.65
2016-10-05,24.82,32.4,18.99,65.63,2.47,0.0,91.62
2016-10-06,23.81,30.72,18.39,64.25,2.12,0.0,91.63
2016-10-07,23.44,30.7,17.42,64.27,2.31,0.0,91.66
2016-10-08,24.86,32.28,18.71,66.12,2.74,0.0,91.68
2016-10-09,23.77,29.94,19.7,71.02,2.91,0.0,91.72
2016-10-10,23.93,31.54,18.79,73.96,2.86,0.4518673419952392,91.66
2016-10-11,24.31,30.43,19.2,75.28,1.85,0.0,91.63
2016-10-12,23.11,28.1,20.56,83.05,2.02,9.699201583862305,91.64
2016-10-13,23.31,27.59,20.62,80.76,1.38,6.326326847076416,91.65
2016-10-14,23.79,31.16,18.87,68.04,1.78,0.0,91.66
2016-10-15,23.05,31.79,16.37,57.5,1.93,0.0,91.72
2016-10-16,23.08,31.62,16.09,57.51,1.49,0.0,91.76
2016-10-17,23.43,31.67,16.11,59.16,1.23,0.0,91.68
2016-10-18,23.62,31.63,16.18,55.05,1.58,0.0,91.6
2016-10-19,24.05,31.45,16.89,55.48,1.12,0.0,91.54
2016-10-20,23.58,31.5,17.65,55.93,1.51,0.0,91.49
2016-10-21,23.28,31.81,15.29,53.02,1.47,0.0,91.55
2016-10-22,23.7,31.99,16.44,51.12,1.58,0.0,91.68
2016-10-23,22.75,30.79,16.95,48.77,1.75,0.0,91.77
2016-10-24,23.09,31.68,15.97,55.98,1.73,0.0,91.72
2016-10-25,23.89,31.77,16.13,52.65,1.28,0.0,91.61
2016-10-26,23.57,31.8,16.68,52.68,1.61,0.0,91.66
2016-10-27,23.34,31.75,15.51,50.13,1.86,0.0,91.77
2016-10-28,24.37,32.13,18.26,48.11,1.6,0.0,91.73
2016-10-29,25.28,33.59,18.28,49.63,1.54,0.0,91.67
2016-10-30,25.35,33.36,19.51,61.04,2.24,0.0,91.74
2016-10-31,24.95,32.88,19.14,64.99,2.54,0.0,91.89
2016-11-01,24.71,32.36,18.74,64.76,2.52,0.0,91.86
2016-11-02,24.0,31.58,18.22,69.64,2.32,0.8721569776535034,91.8
2016-11-03,23.78,29.65,19.2,69.11,2.19,0.0,91.81
2016-11-04,24.82,32.45,19.16,57.49,1.6,0.0,91.69
2016-11-05,23.88,32.57,16.22,46.93,1.87,0.0,91.63
2016-11-06,23.97,32.57,15.37,47.13,1.28,0.0,91.72
2016-11-07,23.42,31.68,15.95,48.97,1.76,0.0,91.85
2016-11-08,22.72,31.49,16.1,51.41,1.77,0.0,91.86
2016-11-09,21.81,31.45,14.17,48.76,1.79,0.0,91.95
2016-11-10,22.05,32.08,13.54,44.17,1.49,0.0,91.89
2016-11-11,22.72,32.32,14.64,52.46,1.52,0.0,91.82
2016-11-12,23.84,32.75,17.1,53.88,1.88,0.0,91.89
2016-11-13,24.89,33.37,17.76,61.37,2.24,0.0,91.97
2016-11-14,26.19,33.92,20.2,59.46,2.74,0.0,91.92
2016-11-15,25.58,33.75,20.01,53.07,2.86,0.0,91.88
2016-11-16,24.43,31.27,18.76,59.7,2.9,0.0,91.89
2016-11-17,24.39,32.34,19.02,63.23,3.44,0.0,91.91
2016-11-18,22.66,30.16,16.6,58.31,2.64,0.0,91.84
2016-11-19,23.17,32.37,14.52,54.17,2.4,0.0,91.74
2016-11-20,23.1,32.2,15.71,50.36,2.26,0.0,91.78
2016-11-21,23.33,32.83,14.02,49.82,2.57,0.0,91.79
2016-11-22,23.57,33.3,15.81,39.84,1.7,0.0,91.76
2016-11-23,22.69,33.58,14.26,44.21,2.19,0.0,91.74
2016-11-24,21.92,33.11,12.83,45.56,2.14,0.0,91.78
2016-11-25,21.76,32.77,12.6,46.21,2.4,0.0,91.77
2016-11-26,22.54,33.77,14.49,41.4,1.64,0.0,91.83
2016-11-27,22.89,33.77,15.26,35.79,1.8,0.0,91.83
2016-11-28,23.4,34.39,16.49,25.0,1.81,0.0,91.84
2016-11-29,22.98,33.57,14.46,37.9,1.84,0.0,91.91
2016-11-30,21.84,30.52,14.02,51.89,1.97,0.0,91.94
2016-12-01,21.01,30.27,15.16,59.69,2.99,0.0,91.85
2016-12-02,22.2,30.38,16.63,73.62,3.46,3.615148305892944,91.84
2016-12-03,22.42,29.61,18.1,79.32,3.68,5.097983360290527,91.95
2016-12-04,23.17,30.8,18.17,70.86,2.75,0.0,92.07
2016-12-05,23.56,30.98,18.87,69.26,2.18,0.0,91.98
2016-12-06,22.03,30.15,16.65,64.67,2.79,0.0,91.93
2016-12-07,21.64,30.89,12.36,62.9,2.43,0.0,91.93
2016-12-08,23.26,31.54,17.15,63.23,1.74,0.0,91.85
2016-12-09,22.29,31.38,16.07,45.33,1.88,0.0,91.75
2016-12-10,20.58,30.57,12.53,25.82,2.24,0.0,91.71
2016-12-11,20.33,28.9,11.52,26.47,1.99,0.0,91.61
2016-12-12,20.29,25.86,16.45,54.39,4.04,0.0,91.47
2016-12-13,20.11,24.48,16.89,84.44,3.59,65.39617156982422,91.38
2016-12-14,22.02,27.77,18.35,78.03,3.4,2.881935834884644,91.77
2016-12-15,21.46,29.2,16.64,68.3,2.72,0.0,91.91
2016-12-16,21.27,28.3,16.67,76.92,2.7,0.0,92.02
2016-12-17,21.65,29.74,16.05,69.9,2.08,0.2490822970867157,92.06
2016-12-18,21.06,29.85,14.99,66.85,1.94,0.0,92.02
2016-12-19,20.39,30.0,13.13,55.63,2.12,0.0,92.0
2016-12-20,20.66,30.57,13.24,55.6,2.29,0.0,91.97
2016-12-21,21.3,30.93,14.1,60.97,1.41,0.0,92.03
2016-12-22,20.73,30.8,14.48,50.43,1.75,0.0,91.97
2016-12-23,20.76,30.29,13.95,35.29,1.63,0.0,91.84
2016-12-24,19.68,30.66,12.43,45.64,1.6,0.0,91.72
2016-12-25,19.5,30.34,12.3,57.63,1.35,0.0,91.82
2016-12-26,20.31,30.78,12.6,48.31,1.95,0.0,91.86
2016-12-27,20.28,30.79,11.76,53.31,2.62,0.0,91.87
2016-12-28,20.48,30.99,12.43,56.54,2.47,0.0,91.9
2016-12-29,19.8,29.81,13.29,58.77,2.28,0.0,91.96
2016-12-30,19.48,29.04,13.37,62.52,2.39,0.0,92.0
2016-12-31,19.58,29.22,13.21,61.19,2.4,0.0,91.95
2017-01-01,19.48,29.02,12.08,62.29,2.12,0.0,91.94
2017-01-02,19.71,29.18,12.64,58.41,1.85,0.0,92.01
2017-01-03,19.79,29.35,12.11,50.68,2.28,0.0,91.97
2017-01-04,20.35,29.77,12.8,54.76,1.8,0.0,91.91
2017-01-05,20.17,29.89,13.11,56.68,1.89,0.0,91.89
2017-01-06,20.08,30.03,12.78,55.43,1.48,0.0,91.84
2017-01-07,20.49,29.55,12.91,57.13,1.41,0.0,91.7
2017-01-08,20.52,30.09,13.34,59.06,1.85,0.0,91.64
2017-01-09,20.77,29.93,13.96,55.52,1.63,0.0,91.69
2017-01-10,20.57,29.71,11.62,51.24,1.26,0.0,91.77
2017-01-11,21.07,29.76,12.81,54.04,1.22,0.0,91.8
2017-01-12,21.59,29.36,14.34,59.81,1.59,0.0,91.74
2017-01-13,22.23,29.35,16.3,60.93,2.31,0.0,91.75
2017-01-14,21.57,28.94,16.92,60.9,2.9,0.0,91.89
2017-01-15,21.1,30.08,13.91,57.57,2.79,0.0,92.02
2017-01-16,21.09,30.05,14.84,54.87,2.3,0.0,92.02
2017-01-17,20.29,30.21,12.3,50.01,2.49,0.0,91.99
2017-01-18,20.08,29.95,12.19,53.03,3.36,0.0,92.05
2017-01-19,20.02,29.15,12.84,61.01,3.55,0.0,92.08
